"user_id","event_date_time","device_type","event_id"
"3052",2018-06-28 00:12:21,"Desktop","18ef2f20-78a7-4a9c-bbff-b5d5da0f9dd7"
"13902",2018-06-28 00:12:22,"Desktop","31dfe528-de61-43f2-8d91-b8b8e9fbd2c1"
"8122",2018-06-28 00:12:39,"Desktop","cc822712-469f-4cfc-8c2f-de23cd3ec31a"
"11215",2018-06-28 00:12:39,"Mobile","05775287-8b46-4938-9d8e-261f8be341e4"
"8320",2018-06-28 00:12:45,"Desktop","fd399404-fc38-4b55-983b-813a9c0f90a2"
"12063",2018-06-28 00:12:50,"Desktop","f786fb08-0f95-4c19-b047-cbf315e0bccb"
"1053",2018-06-28 00:12:54,"Mobile","833b66b4-af01-41cb-809d-7d4cc903d22c"
"3449",2018-06-28 00:12:54,"Desktop","821d2730-8398-44b3-a753-c9daf9b2e2fd"
"13944",2018-06-28 00:12:54,"Desktop","81ee0e01-efec-4475-90a0-9e8cb7865b1b"
"1892",2018-06-28 00:13:03,"Desktop","ac7941ef-caee-4a6e-89fc-b863fca6f1e4"
"1644",2018-06-28 00:13:12,"Mobile","94a1bc6d-c316-40e9-adb3-27165c09f9be"
"9924",2018-06-28 00:13:14,"Mobile","85e697eb-f140-44cc-9051-86ba08dff482"
"4556",2018-06-28 00:13:17,"Desktop","d5320e6a-37da-4b7c-98df-2370d50e4a11"
"3314",2018-06-28 00:13:20,"Desktop","3960380a-966c-4bf2-a8cb-a0ddfa43b410"
"4686",2018-06-28 00:13:20,"Desktop","cfbc6bbe-0f60-445b-a883-4edc2f63e848"
"8320",2018-06-28 00:13:22,"Desktop","f01674b9-09d6-4445-9bab-809198148674"
"9386",2018-06-28 00:13:29,"Desktop","014c7d9c-3243-4601-a1ea-606c275cbacb"
"9523",2018-06-28 00:13:31,"Desktop","9655c114-08b8-4607-b457-89b16993e19c"
"13902",2018-06-28 00:13:31,"Desktop","804c6b49-822f-4eda-b3cf-35f3244f6c5e"
"3052",2018-06-28 00:13:34,"Desktop","fb4cdb10-f0eb-4ec6-84b4-aed4a4a0c0ef"
"11660",2018-06-28 00:13:43,"Mobile","bcb95ee7-0e65-4cd8-8147-56893661e978"
"5571",2018-06-28 00:13:50,"Desktop","3761f5c2-05d8-42c9-9954-6b43daecd81c"
"1053",2018-06-28 00:14:00,"Mobile","e23c1e51-cdda-406a-b152-d2860389383c"
"4364",2018-06-28 00:14:03,"Desktop","cf5ce2f1-de62-4a6c-986d-72397ec40fe8"
"9892",2018-06-28 00:14:03,"Mobile","1df1c74f-6fd0-4875-8a03-f9f91eec500f"
"5027",2018-06-28 00:14:05,"Desktop","f20fddf8-298e-4246-b8bc-9c585a94f76b"
"1591",2018-06-28 00:14:06,"Mobile","528b19fc-8704-4b59-98e3-9afa2e85e82b"
"4686",2018-06-28 00:14:08,"Desktop","43af015e-3a95-4a2c-a8fd-7f513aa4de8d"
"1892",2018-06-28 00:14:14,"Desktop","8cf3f7c2-3971-4288-b6b7-5fff936ce973"
"8320",2018-06-28 00:14:14,"Desktop","3b41e9a2-ea8c-47c8-9d22-b016b2da62b1"
"4556",2018-06-28 00:14:18,"Desktop","1e2c9a9a-42bd-4859-8e82-0a5983c046a0"
"7484",2018-06-28 00:14:22,"Desktop","20302c3d-a8ae-46ee-8974-86b665fd18b1"
"2558",2018-06-28 00:14:34,"Desktop","d495f486-d2bd-45c2-89ef-ed83fb6e9fa6"
"9386",2018-06-28 00:14:34,"Desktop","7213e9d3-ecf9-4750-af8b-3002ff2375e3"
"7039",2018-06-28 00:14:40,"Mobile","fb361843-8769-406e-b5d4-371b5b72417f"
"13008",2018-06-28 00:14:49,"Desktop","8ce63265-1ab8-4fa9-bf4c-0b52a023ad2e"
"5571",2018-06-28 00:14:51,"Desktop","d4dabba0-c621-464a-949b-615f5b648a80"
"3204",2018-06-28 00:14:53,"Mobile","15b5d0db-9ba2-4abf-a98e-ebc84415f236"
"8335",2018-06-28 00:14:54,"Mobile","b6876443-f45b-4912-9b8e-9e9328e8dc2f"
"1892",2018-06-28 00:14:56,"Desktop","35b30ce2-aeb1-4204-b0bd-4c4676d1b8e0"
"7267",2018-06-28 00:15:01,"Desktop","f6430579-5b41-424b-924d-6322cbb49836"
"9892",2018-06-28 00:15:05,"Mobile","84cad1e2-cda9-4adf-a6dc-7d89b14a4877"
"10615",2018-06-28 00:15:06,"Mobile","d396344c-20ba-49c9-a348-e11cad978ab6"
"4364",2018-06-28 00:15:10,"Desktop","7dd55edf-b820-42a3-bfb8-547135512602"
"5027",2018-06-28 00:15:11,"Desktop","25164791-96e1-474c-9ebf-90a411495751"
"1591",2018-06-28 00:15:13,"Mobile","db8880ce-012b-4404-ac3a-0f41e5044e71"
"7484",2018-06-28 00:15:15,"Desktop","c1ec0945-ffea-48f6-853c-66a26f26e69e"
"7003",2018-06-28 00:15:18,"Desktop","ce02b0bb-20fc-4e97-a7d2-e1e739259975"
"4368",2018-06-28 00:15:28,"Mobile","7e078a23-c9b6-4d74-8828-cb854db46b19"
"9386",2018-06-28 00:15:28,"Desktop","c890bec4-b296-4c26-b419-7bb1df62df23"
"4556",2018-06-28 00:15:29,"Desktop","407cf00a-478b-453b-b97d-aaf743f829ad"
"5832",2018-06-28 00:15:50,"Mobile","67489009-3420-4656-b4ca-c72a9b830e8c"
"13008",2018-06-28 00:15:50,"Desktop","0bb119c1-5c67-4ed5-9301-749690f49917"
"10615",2018-06-28 00:15:55,"Mobile","d3758ac5-24df-450a-82ca-565f6aea35d5"
"6443",2018-06-28 00:15:56,"Desktop","44ad4de4-1da7-4d07-80dc-b3d461bb9d64"
"7267",2018-06-28 00:16:01,"Desktop","4715073e-019f-4c10-900d-50b191a27718"
"1636",2018-06-28 00:16:02,"Desktop","99f6c674-6cd3-44eb-afc0-42d2d2630449"
"12484",2018-06-28 00:16:05,"Desktop","bc2b1f00-c3c1-484e-991b-3d1d4a91e1e0"
"5027",2018-06-28 00:16:08,"Desktop","7b279959-4348-4dad-81f9-4e75a46b6eba"
"1591",2018-06-28 00:16:11,"Mobile","b700a0f2-a211-457f-9d42-9a4b0df5f69b"
"7003",2018-06-28 00:16:15,"Desktop","b7e524f5-f2c2-4511-a88e-c013922c4f93"
"9680",2018-06-28 00:16:16,"Desktop","c6778af9-332e-4224-b08c-492ed7a3864a"
"4364",2018-06-28 00:16:20,"Desktop","81664ff4-71eb-448c-ba1b-7be656143618"
"6652",2018-06-28 00:16:21,"Mobile","3bd74a81-f3ab-448f-b0c7-db817fb01ab1"
"9833",2018-06-28 00:16:25,"Mobile","90cfdc42-5be6-4071-b262-ab3b2031bff3"
"8335",2018-06-28 00:16:30,"Mobile","c5b65287-b4be-4dfc-bd76-411c26889863"
"13329",2018-06-28 00:16:31,"Desktop","3cabe69d-a965-4de5-bb84-8d63816b91ff"
"2870",2018-06-28 00:16:32,"Desktop","aab7f268-b287-424f-834e-8771278fa9f8"
"13748",2018-06-28 00:16:32,"Mobile","1597e4bc-7123-4221-a66b-9fcaea9fb945"
"3250",2018-06-28 00:16:38,"Mobile","8d03ba57-797d-413e-9a49-c1b56118dd43"
"6700",2018-06-28 00:16:41,"Desktop","f3046b8b-6c95-4233-bab1-de53da5e4cd3"
"7943",2018-06-28 00:16:50,"Desktop","89b4bb4a-a699-441a-8cc9-8b97daf92ff2"
"5832",2018-06-28 00:16:57,"Mobile","75307324-0459-42dc-a9b2-e6f2570c4912"
"6441",2018-06-28 00:17:01,"Mobile","32336ac4-5a96-47d6-8a3b-5c6a0d94e06c"
"7497",2018-06-28 00:17:04,"Mobile","2153b9da-a858-4cee-bafb-869aa69e43e0"
"7003",2018-06-28 00:17:06,"Desktop","fffa14aa-de8e-4c0a-b492-c357f788899e"
"12484",2018-06-28 00:17:10,"Desktop","5ac8b43b-6da8-4709-83f9-26074aead515"
"13008",2018-06-28 00:17:10,"Desktop","85cfe16c-d689-4d74-99c5-d85de995c876"
"1636",2018-06-28 00:17:12,"Desktop","87733f8a-f40d-447d-927d-0bea1769bddb"
"10145",2018-06-28 00:17:13,"Desktop","ae30e8cc-1ab0-4005-b521-2f8eaf5892d8"
"6652",2018-06-28 00:17:22,"Mobile","2ab60d63-43dd-4a48-b8b2-8ba517d97002"
"7834",2018-06-28 00:17:24,"Mobile","bb393941-98f4-4a28-8f54-35891af340ac"
"7084",2018-06-28 00:17:25,"Desktop","f3024347-861e-4de8-be9a-dd2a7b2adf74"
"9680",2018-06-28 00:17:25,"Desktop","95077ee6-beac-4452-8b05-637db7234ea2"
"13329",2018-06-28 00:17:25,"Desktop","a1e79c64-87b0-46cf-99fd-3dfbcba01ef1"
"2271",2018-06-28 00:17:29,"Mobile","c779e3a0-a64e-4385-9c91-226d2b5ff13d"
"2870",2018-06-28 00:17:29,"Desktop","8d5303bb-9609-48ea-a157-a20741ae97ed"
"6443",2018-06-28 00:17:33,"Desktop","58dc8160-ab2e-4411-bbdd-7155384f74bb"
"4364",2018-06-28 00:17:39,"Desktop","a49005bf-9c6b-470d-951f-769d74d0aea8"
"8335",2018-06-28 00:17:41,"Mobile","b8e6c9e3-8f65-4115-bc7e-1342528d3dbc"
"8193",2018-06-28 00:17:44,"Mobile","103001ed-69c7-49b8-9040-df54198923de"
"9389",2018-06-28 00:17:44,"Mobile","31c3cf58-b4b7-43ee-b6a4-3da6928ef5a9"
"13748",2018-06-28 00:17:47,"Mobile","09af32ba-3f34-48f7-af15-c8417abfaf42"
"7969",2018-06-28 00:17:48,"Mobile","c9ff2e28-a822-418d-92ca-3ab57cc5b573"
"5558",2018-06-28 00:17:49,"Desktop","316d4635-d75c-4f69-933e-68c051fa4f51"
"1433",2018-06-28 00:17:50,"Mobile","09b104a1-acd0-49c5-a92d-07291a3fa934"
"3341",2018-06-28 00:17:59,"Desktop","1d5c7f5b-c904-498b-875e-ea03be7414e7"
"12619",2018-06-28 00:18:12,"Desktop","44bd31fc-02e2-4be5-9e74-05fa484a0a47"
"6441",2018-06-28 00:18:13,"Mobile","b9cd8acd-c415-4b97-b089-ae03fea63943"
"7834",2018-06-28 00:18:19,"Mobile","6816cf88-ab42-4265-8b55-ed4f67d24ce6"
"6652",2018-06-28 00:18:28,"Mobile","5a0848c8-d6b4-412a-9514-15d1f45f3980"
"10344",2018-06-28 00:18:29,"Mobile","08a1f261-b51d-4073-b24f-4afbb932b290"
"5150",2018-06-28 00:18:33,"Desktop","f0eb4f13-cf7e-4dd2-aab7-e0c5a2feddae"
"8193",2018-06-28 00:18:38,"Mobile","8587101c-8349-42f5-af53-e931d6d4ede5"
"2271",2018-06-28 00:18:44,"Mobile","bdea8e7e-cf47-4b38-8272-d68ac708e4a5"
"5558",2018-06-28 00:18:50,"Desktop","f76e7479-0d4c-42d5-82b3-d735d1316133"
"8335",2018-06-28 00:18:53,"Mobile","79f776ce-2ba9-4088-8c77-02d01be89f72"
"13748",2018-06-28 00:18:54,"Mobile","c4f57177-da92-41c6-a908-b944b9f580e8"
"7084",2018-06-28 00:18:57,"Desktop","1b233a7d-f88f-4f00-b725-81b1eb8ebb34"
"11016",2018-06-28 00:19:00,"Desktop","40e14d4c-2b23-4a6b-a9b3-b3e1f8948338"
"9389",2018-06-28 00:19:03,"Mobile","f9f5ad03-59ee-42ae-8cbf-2f73c5440926"
"6441",2018-06-28 00:19:12,"Mobile","37e7d637-0c37-4fd5-b82e-b13967e3c70e"
"12617",2018-06-28 00:19:12,"Desktop","9d6dd019-a45a-43ab-8283-9cb13f2348b6"
"12907",2018-06-28 00:19:12,"Desktop","7db4d36c-b62a-4c8f-9e34-857349ef94d6"
"3341",2018-06-28 00:19:15,"Desktop","bbb62ab8-9bf1-4880-89dc-e84b5756dcd9"
"2647",2018-06-28 00:19:20,"Desktop","20a81b2e-c39b-4476-b8e8-94de7ecd52f4"
"7834",2018-06-28 00:19:34,"Mobile","5165aedf-8f9f-477d-a3bf-e09ea6dadd3a"
"5159",2018-06-28 00:19:35,"Desktop","4fb22a98-8855-4491-b87f-cb6732325147"
"5104",2018-06-28 00:19:36,"Desktop","03989fb6-c52e-4753-93e3-ff6b6a614a60"
"6652",2018-06-28 00:19:39,"Mobile","c37bc0b2-cd71-46d3-8af5-242d673c4bed"
"8193",2018-06-28 00:19:42,"Mobile","8954b2d7-1055-45bb-bb4d-e01f6b49781e"
"6262",2018-06-28 00:19:47,"Desktop","af72f8c0-5d06-4800-aedf-95777ed84180"
"3728",2018-06-28 00:19:50,"Desktop","0663cde6-20e6-467a-b3b5-12a5b3ae0067"
"5558",2018-06-28 00:19:52,"Desktop","58fd0311-f9c3-4ca5-97b0-ad6bbdd9340a"
"5150",2018-06-28 00:19:56,"Desktop","11c7057b-96d5-4276-bd7d-2c6e1a5f8b03"
"11948",2018-06-28 00:19:56,"Mobile","9c87766a-be57-45a7-a54f-2fb9de6e5e33"
"8335",2018-06-28 00:20:04,"Mobile","d52c140f-108c-4229-b526-25324a935672"
"13338",2018-06-28 00:20:07,"Desktop","c52b89df-4a1a-4ef4-87e3-4c867a976b4c"
"9091",2018-06-28 00:20:08,"Desktop","9e213d1e-6695-4785-a3cc-8ac154681b16"
"12617",2018-06-28 00:20:11,"Desktop","28a1edea-158a-42a7-97e8-6cbd84b58aed"
"2404",2018-06-28 00:20:13,"Mobile","57316318-7e54-4f3d-b431-d83d31c5a2ba"
"9391",2018-06-28 00:20:13,"Mobile","949a0897-984c-45f6-827e-cc02d5998c84"
"3728",2018-06-28 00:20:20,"Desktop","04ef5b0f-7baa-432a-93c3-c651d22d9c2f"
"12150",2018-06-28 00:20:20,"Desktop","d0a62472-0447-4829-be38-73910c34899d"
"7084",2018-06-28 00:20:23,"Desktop","53eb3019-7d6f-446b-abf1-ec2ddc56c154"
"3341",2018-06-28 00:20:28,"Desktop","7779c15d-868a-4afd-8dd3-6828b542f820"
"8193",2018-06-28 00:20:29,"Mobile","3f1c4208-040b-41ad-b80f-94980f6a69cf"
"6652",2018-06-28 00:20:30,"Mobile","9f76ca75-dc22-42af-8041-e32e011b3cbd"
"7397",2018-06-28 00:20:37,"Desktop","6bce4e78-ca75-4fd0-9e96-78bf438c6815"
"5104",2018-06-28 00:20:49,"Desktop","d1b4fda0-0e0f-4dae-a53d-9b71784e0937"
"5558",2018-06-28 00:20:57,"Desktop","cb03ce29-71a2-41ce-96fa-dd717c384521"
"7834",2018-06-28 00:20:58,"Mobile","63464e89-3cb5-44a4-a759-4e755e3c2fce"
"11965",2018-06-28 00:21:12,"Desktop","b4d446d5-e8d0-449a-af65-ab239deb88f0"
"2404",2018-06-28 00:21:13,"Mobile","8ee35107-5292-4a48-a883-528dc1fae76a"
"12617",2018-06-28 00:21:13,"Desktop","4e5e0fd8-7d6e-42ae-a180-9ad6a93a05b6"
"13338",2018-06-28 00:21:17,"Desktop","5301af9b-8fbf-449c-86be-1e6e5d9d21ca"
"8335",2018-06-28 00:21:23,"Mobile","26718f8a-98ae-41b2-b987-14da3871bbb7"
"3341",2018-06-28 00:21:24,"Desktop","6546eab0-021a-4d9b-b032-fc4c418e0c79"
"8193",2018-06-28 00:21:27,"Mobile","2fbe9021-17c3-4f8a-902a-52c9920728f8"
"7084",2018-06-28 00:21:44,"Desktop","58b10ec6-eb54-49e5-a6f6-38e57ca09e68"
"7397",2018-06-28 00:21:45,"Desktop","ad895466-aa3d-400a-9a8e-b646a4b597a0"
"2404",2018-06-28 00:22:05,"Mobile","bc428130-c73c-46d2-a6b7-8c32a5028129"
"12617",2018-06-28 00:22:08,"Desktop","58c1ad04-545c-4852-b790-739b1575e29f"
"5528",2018-06-28 00:22:18,"Mobile","8e5e2330-e547-4a98-b7f9-4e390d8d4f13"
"11965",2018-06-28 00:22:34,"Desktop","e3901c5c-6fb2-4174-a4c5-2044d0349ca3"
"2669",2018-06-28 00:22:39,"Desktop","9a727d2d-13ed-487a-a9dc-ed77fdf99731"
"2214",2018-06-28 00:22:45,"Desktop","29435f98-f97b-4f3b-9aed-a814ad277d4b"
"8215",2018-06-28 00:22:47,"Mobile","1c0fd7f5-fd91-41f5-a93c-36c57b0deb90"
"11401",2018-06-28 00:22:48,"Mobile","b63b7592-b1a1-4f3e-a7ce-77acbf868b5c"
"2447",2018-06-28 00:22:58,"Mobile","93f4dec3-54e1-4c8c-98a4-7b2444154597"
"11924",2018-06-28 00:22:59,"Desktop","f6be2eda-1086-4660-a579-43391811cdd8"
"7084",2018-06-28 00:23:03,"Desktop","50f548cc-10a2-4f1d-a9e9-c29df504fdc3"
"6096",2018-06-28 00:23:05,"Mobile","20e2df5c-6978-472b-b8f8-f7a49a4ec42f"
"10499",2018-06-28 00:23:14,"Desktop","11a572cb-2ceb-4101-9984-a8bef873eb54"
"11401",2018-06-28 00:23:42,"Mobile","68b30be2-e467-48c5-9c8c-4d5d76edf121"
"2669",2018-06-28 00:23:49,"Desktop","3d46ebda-c27f-4110-89e7-6cb67c2b97b0"
"2214",2018-06-28 00:23:55,"Desktop","2008d13d-59a3-4c94-8be7-04f8eaed6118"
"8215",2018-06-28 00:23:56,"Mobile","3f84c1bc-ae2e-4c4c-a70d-afc5013492b6"
"1385",2018-06-28 00:24:03,"Desktop","cc16d74e-3caa-4d50-8161-a0c9471ce527"
"2447",2018-06-28 00:24:06,"Mobile","ca80de5d-5238-420b-886c-edc4f78c1b4d"
"6392",2018-06-28 00:24:07,"Desktop","ad29157f-f288-4489-8e2a-fd4578bebd6e"
"6057",2018-06-28 00:24:08,"Mobile","9473db4d-bf77-45de-9976-e61f950c4e17"
"11421",2018-06-28 00:24:09,"Desktop","fa5317bd-ec64-495a-a10f-4cdc842d8eb2"
"2259",2018-06-28 00:24:11,"Desktop","4b01b40a-3852-4cbf-839d-eac19d527f57"
"6096",2018-06-28 00:24:13,"Mobile","e9a744fc-eba5-4064-b03f-65f5fc1628e4"
"13771",2018-06-28 00:24:13,"Desktop","34aa35f4-0176-4159-a936-ba31998985b2"
