"user_id","event_date_time","device_type","event_id"
"6810",2018-06-28 02:29:49,"Desktop","ada5fdbe-01b7-4488-b726-9d04b9387b2f"
"10627",2018-06-28 02:29:59,"Desktop","35f75504-d2df-4f18-b7ba-c5e7a7e3f6c4"
"3045",2018-06-28 02:30:25,"Desktop","3b9dc449-d0a7-4d76-9633-1e496864d846"
"7527",2018-06-28 02:32:46,"Desktop","fbc65eb0-c0fb-459f-93ae-8ef684da38ef"
"8470",2018-06-28 02:34:54,"Mobile","7c85eee9-af76-4825-9052-b387ad2c65b2"
"12424",2018-06-28 02:37:39,"Desktop","7381a797-4da7-408f-9cc4-9a32b188d162"
"3779",2018-06-28 02:39:29,"Desktop","50464ca9-9472-41b7-83fe-401a7193a8da"
"9872",2018-06-28 02:40:02,"Desktop","0bcdb5e2-7501-4119-bccf-9028ec2129cd"
"10200",2018-06-28 02:40:43,"Desktop","985b2489-df62-4243-803f-3c45b64d719c"
"1682",2018-06-28 02:41:32,"Mobile","1a2bb48e-62dc-403d-82f1-6c41185855b0"
"5437",2018-06-28 02:42:09,"Desktop","dc490e02-c595-45b8-b34e-800225c68819"
"9054",2018-06-28 02:43:05,"Mobile","e6c5ab2e-a551-474b-890b-5490013d9f21"
"7612",2018-06-28 02:44:21,"Desktop","2c89a942-7786-4c13-aa81-68fd1fc5ea8e"
"13062",2018-06-28 02:44:58,"Desktop","2cb5c218-7eab-477e-9ee6-15ee29be5f34"
"8379",2018-06-28 02:45:15,"Desktop","61ea47ea-fb17-45b1-b1cd-700200db658f"
"4465",2018-06-28 02:45:17,"Mobile","80ee346f-d2da-4dca-90aa-d34b9acd1298"
"13147",2018-06-28 02:45:19,"Desktop","6a77be8c-ae69-46a9-b0d3-1ecc9d3805a1"
"5726",2018-06-28 02:46:10,"Desktop","a660a7e0-bc9b-4fe0-8302-6c89a7d0f131"
"6721",2018-06-28 02:47:33,"Mobile","c2d5e9f2-2b77-4382-a27b-12baccf0612e"
"3908",2018-06-28 02:48:55,"Desktop","0dfbeab5-bf64-4d45-a411-1193cc9d866b"
"10987",2018-06-28 02:49:09,"Desktop","2de2b527-285d-4260-939b-6bf505d463b6"
"3057",2018-06-28 02:53:40,"Desktop","1225c288-059a-4938-a5e5-5ebd9d34dbd2"
"3776",2018-06-28 02:54:01,"Desktop","d1146fce-6a30-483b-8051-86d3209e5ed3"
"2118",2018-06-28 02:54:35,"Mobile","05d4b8a9-be31-4353-b138-1c15628f7c5c"
"1307",2018-06-28 02:55:21,"Mobile","d91bfcf3-e824-4ca9-bb24-2da2fd33a25f"
"3040",2018-06-28 02:56:08,"Desktop","9dc244b3-d87e-495e-a3fc-c8f4bedab204"
"7141",2018-06-28 02:57:45,"Mobile","6408aca7-98c8-4ab6-8523-25dc5d269957"
"13852",2018-06-28 02:58:57,"Mobile","1e0e9d10-23d2-43ba-8a4e-5096aacb443c"
"6767",2018-06-28 02:59:57,"Desktop","1f0bc5c3-0fb9-4472-984c-47d6ccbd478d"
"2520",2018-06-28 03:00:47,"Desktop","11577263-bda6-42de-813e-18ac5a3f85c6"
"12473",2018-06-28 03:02:57,"Desktop","77102a45-67a8-4a0e-b56b-be88685010de"
"6395",2018-06-28 03:03:30,"Mobile","a9c5a4c0-c524-4bee-acef-178852f98d9b"
"10368",2018-06-28 03:03:47,"Desktop","47d862be-f8f3-4847-a374-6d5aefab0a41"
"12560",2018-06-28 03:05:43,"Mobile","a0986235-b0f1-4e4a-8cac-fd73ccef2cd1"
"11674",2018-06-28 03:10:09,"Desktop","1bc00c65-0a95-4433-a839-dd55f870c18f"
"9261",2018-06-28 03:11:01,"Mobile","55b5862a-8f9b-4037-b0dc-d90b3a1eb9a1"
"13812",2018-06-28 03:11:37,"Mobile","097ae01f-ea36-4874-89c3-bac1fc05624f"
"7415",2018-06-28 03:16:01,"Desktop","8753ec6d-c5a1-4c30-a197-bfc3ace4968b"
"8377",2018-06-28 03:16:18,"Desktop","8e94ac0d-7602-4eb2-91db-1dc047e7196e"
"11888",2018-06-28 03:18:10,"Mobile","877b3be5-48d3-4261-9212-9eb0b0316a54"
"8176",2018-06-28 03:18:50,"Desktop","0cf240e4-8326-4384-b8ea-fdb0e856af59"
"11652",2018-06-28 03:20:16,"Desktop","a640660d-2118-4035-bcef-09dc33e92dda"
"8277",2018-06-28 03:20:22,"Desktop","21eb6ea2-eeef-449c-98a8-53a6fc5f9c2c"
"10740",2018-06-28 03:21:12,"Desktop","38bcda48-94f3-474d-8db8-df9a4923fff9"
"6035",2018-06-28 03:21:56,"Desktop","46ef2fec-48cd-422d-ac66-eaf739ba10ad"
"1116",2018-06-28 03:24:41,"Desktop","c7243857-f339-429f-b838-bc364e40fbfd"
"8608",2018-06-28 03:25:38,"Desktop","3a87fa90-b0c2-424a-9032-dfe0b42935c3"
"11771",2018-06-28 03:26:46,"Desktop","b009636c-5dcc-4d39-ae20-fc1cfafe04b2"
"10459",2018-06-28 03:27:06,"Mobile","d52c3041-fc90-4b26-810f-9c0ffd90d4e3"
"9001",2018-06-28 03:31:18,"Mobile","23ad6b44-0612-421c-9b0d-5a4f7e897c4d"
"6230",2018-06-28 03:32:09,"Desktop","4c852593-53a4-4299-9c24-2cbda90a062d"
"8467",2018-06-28 03:32:12,"Mobile","57ef6828-3338-4d1b-967a-06868cf606d8"
"13325",2018-06-28 03:32:24,"Mobile","0709a412-20f3-405e-8197-703ee362fa7b"
"11022",2018-06-28 03:34:06,"Mobile","e5a6f6e9-98a8-43c8-9ba4-5952f80bfdf6"
"1950",2018-06-28 03:36:38,"Desktop","729b2a51-6e00-43d2-9cc1-4a0f47f213e9"
"11599",2018-06-28 03:36:45,"Desktop","a6210fc4-d1ad-4359-a670-8e61263782f3"
"2366",2018-06-28 03:40:28,"Mobile","948d819e-36d8-44cb-a708-279653e6ae25"
"6358",2018-06-28 03:40:39,"Desktop","442a6a43-666e-41dc-8f5b-af0fe67eddf7"
"8304",2018-06-28 03:42:32,"Mobile","a0a3e2f1-51ef-414f-9845-9761c5e00bbd"
"11900",2018-06-28 03:43:47,"Desktop","1c928c50-a52d-437e-be50-e8cc596f4e78"
"12679",2018-06-28 03:46:01,"Mobile","e1513076-c546-45ba-a25d-1576eb4afdc1"
"8279",2018-06-28 03:46:34,"Desktop","4827f5b4-ceef-45bc-84c0-22f391946758"
"8410",2018-06-28 03:46:43,"Desktop","7a0e4a83-ace7-40b6-9192-37d8e69d64eb"
"2794",2018-06-28 03:47:14,"Desktop","f7c93376-ea56-41dc-b194-7733dca9fab7"
"8483",2018-06-28 03:47:58,"Desktop","70a5ede9-e582-47ef-9336-a6e27a46d11c"
"7847",2018-06-28 03:48:56,"Desktop","3968f9ad-cca2-4e3e-ab3c-3b519bcdfc59"
"7635",2018-06-28 03:50:44,"Mobile","cbc88af0-8299-4c5c-8acc-d8c425b12db1"
"8613",2018-06-28 03:51:09,"Desktop","34faa341-f61f-4079-8475-c96d5bad854f"
"4175",2018-06-28 03:52:55,"Desktop","f8b638ea-b4c5-495f-a769-07f912e882f9"
"6271",2018-06-28 03:54:25,"Mobile","910c3ef3-0d23-4f2f-a9e0-34691281bc83"
"5168",2018-06-28 03:55:34,"Desktop","311ad823-abd0-4b47-9f8c-d6f2cdb735ac"
"5385",2018-06-28 03:56:24,"Desktop","0e3c94a2-1b65-430c-8489-74af29f825fa"
"8455",2018-06-28 03:57:28,"Mobile","5ec46873-7dd8-44ea-b5b9-9721513cc0a9"
"11251",2018-06-28 03:58:20,"Desktop","22b57297-da35-4b59-9b72-7f52a8ad0bea"
"6557",2018-06-28 04:02:29,"Desktop","4b21231f-e267-4d66-a22d-ea77d702e6c8"
"13341",2018-06-28 04:02:53,"Desktop","a51267ee-21e9-473d-b156-093b29cde3b9"
"13662",2018-06-28 04:02:57,"Mobile","0c00ba67-9f35-4667-b532-6e8655e85063"
"6867",2018-06-28 04:05:46,"Desktop","7bfdcccf-9d3d-4d5d-a0fe-51218c351219"
"9547",2018-06-28 04:06:17,"Desktop","51f248dd-95a0-4b82-8263-ec0e01d6d872"
"10076",2018-06-28 04:06:17,"Desktop","eeadd4e7-71a9-489c-80eb-1aa2c76cdad4"
"6945",2018-06-28 04:06:51,"Mobile","90f7306a-878d-4b4d-95eb-819ba261959a"
"6838",2018-06-28 04:07:47,"Desktop","f8bf0636-ba02-47e4-91d5-f311e07c1e1d"
"11078",2018-06-28 04:08:03,"Desktop","90f3daaf-198e-47f3-a485-f5990468c73c"
"7487",2018-06-28 04:08:09,"Desktop","99a603da-2c8e-4cd0-a2e8-1a3e420ef40f"
"9190",2018-06-28 04:08:14,"Mobile","16bd80bd-fed9-47e9-ac08-7179217518d8"
"7811",2018-06-28 04:09:39,"Desktop","b4a28af7-31c6-4778-bd36-d783b703621d"
"2302",2018-06-28 04:09:41,"Desktop","59a06629-f9e5-427e-a54c-28f508d4ae24"
"11351",2018-06-28 04:10:10,"Mobile","395dc509-fb4f-480b-8349-6efbdfc1276a"
"13963",2018-06-28 04:10:16,"Mobile","162e8539-0493-432c-8832-e8d27d09af77"
"2722",2018-06-28 04:13:03,"Desktop","e549d694-3f85-4017-a712-9df71447b33f"
"11091",2018-06-28 04:13:03,"Desktop","5a7abce8-3c7c-4bc4-85d8-f71984936a08"
"10069",2018-06-28 04:13:23,"Desktop","29de2cc1-78aa-4763-bf56-95c8835663e1"
"9343",2018-06-28 04:13:46,"Desktop","f5ce4bbb-674a-408b-9724-9c2183221403"
"9037",2018-06-28 04:13:48,"Desktop","85078028-c17b-4da8-8bbf-d2558b4fb9ea"
"8071",2018-06-28 04:14:11,"Desktop","34ef08c5-706f-44a0-b20e-7efc4616af30"
"10691",2018-06-28 04:15:23,"Desktop","345892ab-327d-494f-82aa-9611ec5cea77"
"4473",2018-06-28 04:15:47,"Desktop","4968bf99-b3c4-43b6-8baf-45a5aa74c5ce"
"10129",2018-06-28 04:16:51,"Mobile","d3a1e721-c1a1-4a46-8bd0-0bb46e333b9d"
"12502",2018-06-28 04:16:59,"Desktop","92235f20-1a47-4734-b9ef-66e319d948ea"
"12076",2018-06-28 04:17:54,"Desktop","2ff301d5-ca07-41ae-9256-60cfc5e16e68"
"7277",2018-06-28 04:18:42,"Desktop","9d5f8710-eac9-4231-b7b4-8407603291c8"
"12229",2018-06-28 04:18:57,"Desktop","4bff22e8-16f2-4e67-9157-6deda5ddc06b"
"6041",2018-06-28 04:19:26,"Mobile","e056f7ac-3b56-4113-888f-80a3bd781703"
"9867",2018-06-28 04:20:33,"Mobile","cd5848bb-5593-4177-920c-ddb10a25ed3a"
"3365",2018-06-28 04:21:29,"Desktop","17ccc7a5-11bf-48bd-9670-d5d247c4b52d"
"11454",2018-06-28 04:21:50,"Desktop","eb1a227e-b9e1-4815-a7b9-a54126ecda1a"
"1112",2018-06-28 04:22:34,"Desktop","702a4dbf-1970-4c24-b28a-6685080128a7"
"10447",2018-06-28 04:23:03,"Mobile","58031cf8-c22e-47e6-a2b8-5359d76448a4"
"6474",2018-06-28 04:23:18,"Desktop","8388a379-c808-4eda-9d1e-3d2b2f465ab2"
"9958",2018-06-28 04:23:27,"Mobile","98c434cc-37e7-46c4-af06-370ae9e990db"
"2147",2018-06-28 04:24:02,"Mobile","a8e2da8b-517e-4539-b9a4-8efb29621f31"
"9619",2018-06-28 04:24:12,"Mobile","af3e05a4-6326-498e-a501-fca57bfb93f1"
"9354",2018-06-28 04:25:30,"Desktop","1ad9d3bf-ef0e-4897-b511-d07ed8a6f2ab"
"11214",2018-06-28 04:25:43,"Desktop","db8101bc-9dca-4e98-8b54-493b4fef2d12"
"2473",2018-06-28 04:27:12,"Desktop","d8b23bb8-18e3-4b24-be76-73203de52a79"
"1730",2018-06-28 04:27:23,"Mobile","bf31d939-e34b-4d42-9ffe-d0f6a2523b03"
"9624",2018-06-28 04:27:42,"Mobile","128538ae-1912-437d-9fab-c7f5b32063c9"
"12300",2018-06-28 04:27:48,"Mobile","f45c195e-4f0e-4574-ac6c-3cb309f449de"
"12802",2018-06-28 04:28:56,"Mobile","e84b62ca-1d85-465a-8092-d8b12b7034a4"
"12553",2018-06-28 04:30:00,"Mobile","2dcc0b58-86cf-45fa-aac4-beac1b41decd"
"8720",2018-06-28 04:30:09,"Mobile","787dab69-6efb-4e8f-bba2-540b60f0626e"
"2786",2018-06-28 04:31:29,"Mobile","48ea2681-cd0f-47f5-9947-45bd488f94fd"
"4995",2018-06-28 04:33:21,"Desktop","63931b05-b405-441e-8cf4-3221f3f49ac7"
"5925",2018-06-28 04:33:45,"Desktop","e6caec87-e3af-41e6-9f5d-5a72ce442f49"
"3433",2018-06-28 04:33:57,"Mobile","d40d5a79-8bae-4852-afcb-81691f5c5ad5"
"1916",2018-06-28 04:35:18,"Desktop","44d932f1-486c-4e35-8202-6585bc0fa2e4"
"6303",2018-06-28 04:39:02,"Mobile","6452f123-98d2-4989-a577-06725b50dd1d"
"8954",2018-06-28 04:40:34,"Mobile","01cfa9ce-7f19-4c82-971c-29de0c628be2"
"13636",2018-06-28 04:40:55,"Desktop","e702bdfe-a559-42f8-bdae-1b0494e0c728"
"10565",2018-06-28 04:41:36,"Desktop","16e17b6c-b2d6-4cc8-a806-cf2d21c17e60"
"11830",2018-06-28 04:42:17,"Desktop","f5b123d1-b5ca-4d4d-8899-a2e9cd6a3145"
"10781",2018-06-28 04:43:32,"Desktop","3677d00a-499f-4cff-a30d-ed55b49e2ccd"
"8253",2018-06-28 04:47:11,"Desktop","d65cc652-95da-46a4-8a7d-4ef7c6d09144"
"13385",2018-06-28 04:51:45,"Desktop","ed5bd607-a7e3-4fa1-9bb8-468229990b35"
"13697",2018-06-28 04:52:35,"Desktop","6413ce65-c4af-47ba-a185-daae4f95f44b"
"2632",2018-06-28 04:55:51,"Desktop","d78dbe56-75a7-43b7-8898-41eb46376551"
"12521",2018-06-28 04:56:12,"Desktop","8ba1c682-abb7-4aca-b4c6-b3f7c23c2b7c"
"10097",2018-06-28 04:57:03,"Desktop","98c6949b-26ba-45a0-9401-251317c119ec"
"11733",2018-06-28 04:57:13,"Mobile","8b1247f8-5a04-4c20-8870-b8b07db4e2ef"
"8417",2018-06-28 04:59:17,"Desktop","1fbfdcdc-6bed-4174-bb5e-4e118ddea5a6"
"11666",2018-06-28 05:00:09,"Mobile","ef1e9907-ef3a-4966-b9b6-622042347e5c"
"6583",2018-06-28 05:00:39,"Mobile","980683c6-c76a-4d76-8e26-196b40950564"
"10201",2018-06-28 05:00:39,"Desktop","15d95142-a518-4185-9182-b069ea218d51"
"3852",2018-06-28 05:01:56,"Desktop","60ea40cf-2008-4076-9fbd-d669e7447aec"
"4032",2018-06-28 05:02:32,"Desktop","832eb8ba-d09d-4bbf-bf87-2bb09b4edaef"
"1522",2018-06-28 05:05:03,"Desktop","405016ab-478d-4928-8e5e-9e70c6afeea0"
"9953",2018-06-28 05:09:27,"Mobile","b6f964fe-e324-4637-8cee-a579fe3fb897"
"10253",2018-06-28 05:11:48,"Desktop","81376643-cb05-476b-abad-dcab6339ddb4"
"13148",2018-06-28 05:11:53,"Mobile","e786ae48-aaaa-417f-9270-44dfbdbd9f14"
"6243",2018-06-28 05:12:20,"Desktop","0918060b-1e3b-425a-a61c-86c71fcf6119"
"3771",2018-06-28 05:18:53,"Desktop","5c9a3389-a345-412c-8819-4e771c56090c"
"11548",2018-06-28 05:20:42,"Desktop","2b395189-90ac-4854-a703-d18a0283442e"
"5018",2018-06-28 05:21:00,"Desktop","c080111e-a6f9-4859-a561-3a587dc37069"
"8977",2018-06-28 05:23:07,"Desktop","e259cc41-f373-4609-818b-680b8a8913a3"
"3651",2018-06-28 05:23:37,"Mobile","d8a691d1-15fd-4f4b-984e-44d69759f6bc"
"2740",2018-06-28 05:26:48,"Desktop","f8a50e4c-4959-4eca-965b-59d492fd3e76"
"12613",2018-06-28 05:28:57,"Desktop","b59995ce-839e-4c20-8215-bae0b910b40c"
"2301",2018-06-28 05:31:48,"Mobile","e66d58cd-95ce-41ff-9e19-edec5698c2eb"
"1276",2018-06-28 05:32:29,"Desktop","46af6922-69c6-4d21-a205-2bc5d771ac22"
"10270",2018-06-28 05:35:28,"Desktop","e33a94fa-0e03-4766-a558-ff0ddfdf1448"
"3778",2018-06-28 05:37:30,"Mobile","1e2cfad2-071b-4278-9c96-01144b035f75"
"13515",2018-06-28 05:38:28,"Desktop","bff85262-e041-4906-9dbe-75ca857a3f16"
"9708",2018-06-28 05:38:29,"Mobile","2735034a-a4df-4c26-9f08-00803b3a0795"
"5818",2018-06-28 05:40:23,"Mobile","b2c4a6b5-e7ed-4034-bd7a-a6a6ccea026e"
"13192",2018-06-28 05:40:50,"Mobile","58b0b42a-156f-421a-bc10-2e6d4015e16c"
"11610",2018-06-28 05:40:53,"Mobile","83d812e8-1e20-4eba-857c-f90393c9706b"
"7155",2018-06-28 05:43:03,"Desktop","7f3e67e0-731a-49fd-8a8f-1dca4241e35b"
"1475",2018-06-28 05:43:21,"Mobile","523296e6-1475-4800-9a7c-73a543885011"
"10195",2018-06-28 05:45:09,"Mobile","b142acbc-027d-49e2-a350-8b3c444f68ed"
"8644",2018-06-28 05:45:20,"Desktop","65428a3b-ac96-4d3e-93b0-e190cbeee7b8"
"9463",2018-06-28 05:45:33,"Mobile","bff8ffdc-ad9b-49b4-88ed-279e49addb2e"
"8344",2018-06-28 05:45:35,"Mobile","43609bc0-6dfa-4928-be4e-1fa6cec364cb"
"9465",2018-06-28 05:45:58,"Desktop","e6cecbec-33c6-4e26-b3dd-2d2c8fec8427"
"3448",2018-06-28 05:46:06,"Desktop","901f553d-5159-40b1-89af-2910347d4e62"
"13522",2018-06-28 05:47:27,"Desktop","ac77578d-fad8-4cc9-a4b6-8d408c48fa64"
"4021",2018-06-28 05:49:24,"Desktop","c7d2fe6b-8782-4820-9114-46209e3c39d1"
"13632",2018-06-28 05:50:00,"Mobile","f363e31d-a7ca-42a3-86eb-6d61c53ebfe4"
"13965",2018-06-28 05:51:36,"Mobile","ea53559b-b575-4c2c-9c33-429c3c3217ec"
"4667",2018-06-28 05:54:17,"Desktop","e2eaadb4-3a5a-422e-9f67-2c25cb23f4f8"
"3193",2018-06-28 05:59:32,"Mobile","2b4b2e42-5a42-439e-aa29-cd592cbfc1c0"
"4925",2018-06-28 06:03:01,"Desktop","994e4f8c-5ea2-4425-99f3-81452aa7ed08"
"7788",2018-06-28 06:03:06,"Mobile","03c4fb53-b8e1-4d90-8e88-378eae0417e3"
"5414",2018-06-28 06:04:01,"Desktop","ce6c4d89-1ac6-41cf-a6f2-2711c5ccfc8f"
"4643",2018-06-28 06:07:28,"Mobile","c2d3966d-de8e-43b2-abad-1f5f5c2e8df9"
"6706",2018-06-28 06:07:57,"Desktop","28c6d63e-1296-4bcc-84ae-0f5f41a40ef2"
"6040",2018-06-28 06:08:31,"Desktop","7e70c531-bd3a-4050-bcc0-30e975f1109f"
"2616",2018-06-28 06:08:55,"Mobile","76f02cad-1c88-470f-8e18-585ab0bb4ed1"
"13885",2018-06-28 06:11:32,"Desktop","22c003a2-a70a-49b8-ac00-d515f85fb478"
"6469",2018-06-28 06:12:09,"Mobile","e12d3904-19c8-411a-abc2-e9b1b4bdbe42"
"1834",2018-06-28 06:12:14,"Desktop","63865249-a461-4e98-8592-8aec55879620"
"2314",2018-06-28 06:13:10,"Desktop","56d260bb-4a79-4f0a-a0f3-99cb80257019"
"13359",2018-06-28 06:13:43,"Desktop","7f064737-b5e1-47f8-9281-be51601cd57d"
"8654",2018-06-28 06:14:17,"Desktop","61805b02-cdd8-4830-879b-f07d6bad013e"
"10406",2018-06-28 06:18:23,"Desktop","e40c7519-9d08-4e46-84ac-7d96e245502b"
"7089",2018-06-28 06:18:31,"Desktop","a2fd5ab0-2003-4dfe-8c32-5331d1501dc5"
"8789",2018-06-28 06:19:00,"Desktop","c5248eae-68ff-4b24-b3be-a9c334f24f9e"
"12543",2018-06-28 06:19:31,"Mobile","7968724f-3f95-47ef-9b1a-405c57d7ffec"
"13731",2018-06-28 06:24:38,"Mobile","5cb73eb6-0645-4ca0-840b-49286a018109"
"5509",2018-06-28 06:24:41,"Mobile","dce58ba4-ce61-4533-a6bb-35082d857c1f"
"8179",2018-06-28 06:25:10,"Desktop","f280cf62-0659-4c54-a5a8-87b4c9963c0d"
"8019",2018-06-28 06:25:27,"Mobile","6a2741d7-3177-4b29-8034-a8e437abdf77"
"1299",2018-06-28 06:26:24,"Mobile","ac26893c-7768-4c56-8356-f11fde274841"
"2006",2018-06-28 06:27:27,"Desktop","f350aa3d-7105-4a7e-8638-9f776d8867a6"
"10688",2018-06-28 06:28:26,"Desktop","cffc1b75-000b-4fa0-a943-0edda78ed250"
"1056",2018-06-28 06:28:31,"Mobile","b012ecc3-cb1b-48a1-998f-2f1acba8f9e1"
"5286",2018-06-28 06:28:58,"Desktop","04a5fbed-d92e-4f68-a300-97aafa585093"
"13574",2018-06-28 06:29:00,"Mobile","ba54ffd7-2e30-403c-9f75-b288a579ad92"
"5083",2018-06-28 06:30:27,"Mobile","d4e5cd61-d092-4e5e-a005-ce760288bd4f"
"8929",2018-06-28 06:30:35,"Desktop","50198724-6285-4384-9213-a3bba14bd73a"
"11259",2018-06-28 06:30:35,"Mobile","e4e9d283-7324-4b4f-a66b-f03254a55d2b"
"6055",2018-06-28 06:32:01,"Desktop","bc05dc82-e677-49b1-bbd5-2e195ee4247e"
"5802",2018-06-28 06:34:43,"Mobile","f3208d33-c996-4c9e-a7b6-972b85cc7215"
"6052",2018-06-28 06:35:17,"Mobile","aa31c2f0-c4ab-497d-bcd5-ac789aac53f4"
"13164",2018-06-28 06:35:28,"Mobile","8c3e8d85-01b3-4336-a184-c6f1b1df3dc7"
"4525",2018-06-28 06:35:59,"Mobile","c6e2e23e-d464-460a-ad35-195ed6c156d5"
"8668",2018-06-28 06:37:04,"Desktop","455ce540-b37d-4a80-9a49-0b00aedefc64"
"4719",2018-06-28 06:37:38,"Mobile","0ebfe482-e4e2-40c5-84d7-8d85f9fcd979"
"11227",2018-06-28 06:37:56,"Mobile","536b8d36-d327-4088-9a27-3ee3b82959fc"
"4552",2018-06-28 06:38:11,"Desktop","69a01df4-9f5c-427b-b8a6-e00c8ed8ffff"
"8492",2018-06-28 06:38:15,"Desktop","f1158ecd-81a8-432b-bf1b-790a9bc7c134"
"5086",2018-06-28 06:41:04,"Mobile","3eed0777-b144-45c5-b4f2-9cb56b558f84"
"3069",2018-06-28 06:41:29,"Desktop","9a730600-04f4-4877-b162-f46124e5fc01"
"3334",2018-06-28 06:42:47,"Desktop","bcdfe6f6-e44e-4c9f-833b-eb2732e4ad73"
"2157",2018-06-28 06:43:24,"Mobile","03fe68ca-1207-438f-9ef1-b6db0fdddeaa"
"8476",2018-06-28 06:43:49,"Desktop","02db5a6c-ec0e-45b7-8fe8-6a0485b17cec"
"3969",2018-06-28 06:45:30,"Desktop","6663aaf6-4520-454c-bc96-13818409123e"
"5512",2018-06-28 06:45:43,"Desktop","20c60947-d36f-4a6f-8420-05112fbe4820"
"9132",2018-06-28 06:46:07,"Desktop","25b455bc-dc8e-443d-8407-fd618c0e4eca"
"11411",2018-06-28 06:46:26,"Desktop","092be260-fe2b-4999-844e-ecdec6a05b94"
"13186",2018-06-28 06:46:32,"Mobile","535ad94d-8bb1-47b1-8c7a-8dcac1d9ef9d"
"1152",2018-06-28 06:48:26,"Mobile","c8f559e0-ba23-4711-bef4-4471357ddf9b"
"8075",2018-06-28 06:48:28,"Mobile","73f62b17-4a96-4d5e-a562-2a358c12e19f"
"5029",2018-06-28 06:50:02,"Mobile","945dd33c-1f5d-456c-b325-837c4f59ab1e"
"12061",2018-06-28 06:50:28,"Desktop","c31ac66c-9cb6-4232-b1e9-33f88ce90dd0"
"11419",2018-06-28 06:51:21,"Desktop","40817c53-4092-4b7f-bd0b-69a9eb80d84e"
"13656",2018-06-28 06:52:18,"Mobile","9122bd55-4754-4b2b-87a8-bc7a94ead0b2"
"8879",2018-06-28 06:53:32,"Mobile","f6d49857-7234-4fac-8e71-d60991871624"
"9888",2018-06-28 06:53:54,"Desktop","a19844aa-5fc0-4fff-8321-251181f36a7f"
"11429",2018-06-28 06:53:59,"Desktop","e9f6ca34-2dd1-41fb-abe0-bbc2b3243471"
"11467",2018-06-28 06:54:45,"Desktop","2bc093b7-90f0-477e-92d5-93ec86026384"
"13339",2018-06-28 06:55:33,"Desktop","6001ab22-43e2-49fe-9728-df570dad2051"
"1614",2018-06-28 06:55:42,"Mobile","21aa4e9a-b3cd-4602-bdb0-517e993bd208"
"10648",2018-06-28 06:57:05,"Mobile","5e1589df-3d31-41c9-9ae2-012122c622b0"
"3213",2018-06-28 06:58:43,"Desktop","d34c6d77-4a13-4740-9798-e7b9c39ac157"
"5005",2018-06-28 06:59:10,"Mobile","d572cf91-f426-4b1d-b6d7-9fcf9c2f3543"
"3569",2018-06-28 06:59:19,"Mobile","a0280359-3f32-417b-a463-50e5618d7def"
"3427",2018-06-28 06:59:28,"Desktop","aadc6fe4-52a5-452b-acfb-5e1194f6681c"
"13373",2018-06-28 07:00:14,"Desktop","fc3a0ee6-08d9-4000-81b4-859cf5fbeb16"
"10210",2018-06-28 07:00:32,"Desktop","66c79934-eb7a-42fa-ac76-1a66a2a565e8"
"9049",2018-06-28 07:01:55,"Desktop","eed06904-2bcd-4090-9046-df8a0988de75"
